dispute_id,invoice_id,customer_id,customer_name,open_date,dispute_amount,dispute_type,status,assigned_to,handler_id,resolution_date,resolution_notes,description
DISP000401,INV0007245,CUST000725,HDFC Resources Enterprises,2025-04-15,27323.49,Quantity Discrepancy,Open,Amit Gupta,REP000002,,,Customer disputes quantity discrepancy on invoice INV0007245
DISP000402,INV0007252,CUST000726,Wipro Resources Enterprises,2025-03-12,83374.16,Wrong Item,Resolved - Rejected,Sanjay Gupta,REP000007,2025-04-04,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0007252
DISP000403,INV0007258,CUST000726,Wipro Resources Enterprises,2025-02-16,43804.78,Contract Terms,Resolved - Accepted,Shalini Gupta,REP000019,2025-02-21,Credit memo issued for 43804.78,Customer disputes contract terms on invoice INV0007258
DISP000404,INV0007272,CUST000728,Birla Resources Enterprises,2024-11-29,767089.79,Service Not Rendered,Resolved - Rejected,Rahul Mishra,REP000026,2024-12-22,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0007272
DISP000405,INV0007294,CUST000730,JSW Resources Enterprises,2024-11-12,37281.56,Quality Issue,Resolved - Accepted,Sanjay Joshi,REP000047,2024-12-03,Credit memo issued for 37281.56,Customer disputes quality issue on invoice INV0007294
DISP000406,INV0007325,CUST000733,ICICI Resources Enterprises,2024-12-10,12496.42,Service Not Rendered,Under Investigation,Anil Joshi,REP000045,,,Customer disputes service not rendered on invoice INV0007325
DISP000407,INV0007326,CUST000733,ICICI Resources Enterprises,2024-11-15,21625.54,Quantity Discrepancy,Resolved - Accepted,Rani Gupta,REP000014,2024-11-20,Credit memo issued for 21625.54,Customer disputes quantity discrepancy on invoice INV0007326
DISP000408,INV0007354,CUST000736,Bajaj Resources Enterprises,2025-04-17,50374.36,Duplicate Billing,Open,Sunil Joshi,REP000044,,,Customer disputes duplicate billing on invoice INV0007354
DISP000409,INV0007372,CUST000738,Hindustan Resources Enterprises,2024-12-18,83635.22,Wrong Item,Resolved - Accepted,Rakesh Mishra,REP000028,2025-01-17,Credit memo issued for 83635.22,Customer disputes wrong item on invoice INV0007372
DISP000410,INV0007373,CUST000738,Hindustan Resources Enterprises,2025-03-29,211906.95,Duplicate Billing,Under Investigation,Rahul Mishra,REP000026,,,Customer disputes duplicate billing on invoice INV0007373
DISP000411,INV0007382,CUST000739,Indian Resources Enterprises,2025-02-08,37010.10,Wrong Item,Resolved - Accepted,Anita Gupta,REP000016,2025-03-08,Credit memo issued for 37010.10,Customer disputes wrong item on invoice INV0007382
DISP000412,INV0007383,CUST000739,Indian Resources Enterprises,2025-01-05,55571.48,Delivery Delay,Resolved - Accepted,Priya Gupta,REP000011,2025-01-12,Credit memo issued for 55571.48,Customer disputes delivery delay on invoice INV0007383
DISP000413,INV0007395,CUST000740,Tech Resources Enterprises,2024-11-19,1291513.37,Delivery Delay,Under Investigation,Rani Gupta,REP000014,,,Customer disputes delivery delay on invoice INV0007395
DISP000414,INV0007414,CUST000742,Reliance Chemicals Enterprises,2025-02-22,44587.26,Price Discrepancy,Resolved - Accepted,Rajesh Joshi,REP000049,2025-03-27,Credit memo issued for 44587.26,Customer disputes price discrepancy on invoice INV0007414
DISP000415,INV0007415,CUST000742,Reliance Chemicals Enterprises,2024-12-11,40317.47,Delivery Delay,Resolved - Accepted,Neha Mishra,REP000032,2024-12-17,Credit memo issued for 40317.47,Customer disputes delivery delay on invoice INV0007415
DISP000416,INV0007444,CUST000745,HDFC Chemicals Enterprises,2024-11-28,80064.16,Service Not Rendered,Resolved - Accepted,Sunil Joshi,REP000044,2024-12-05,Credit memo issued for 80064.16,Customer disputes service not rendered on invoice INV0007444
DISP000417,INV0007453,CUST000746,Wipro Chemicals Enterprises,2024-11-20,136464.98,Wrong Item,Resolved - Accepted,Rahul Gupta,REP000006,2024-12-02,Credit memo issued for 136464.98,Customer disputes wrong item on invoice INV0007453
DISP000418,INV0007463,CUST000747,Mahindra Chemicals Enterprises,2024-12-10,218549.59,Service Not Rendered,Resolved - Rejected,Kavita Gupta,REP000018,2025-01-05,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0007463
DISP000419,INV0007471,CUST000748,Birla Chemicals Enterprises,2024-12-07,161334.82,Wrong Item,Under Investigation,Pooja Gupta,REP000013,,,Customer disputes wrong item on invoice INV0007471
DISP000420,INV0007473,CUST000748,Birla Chemicals Enterprises,2024-12-27,296882.28,Quantity Discrepancy,Under Investigation,Rani Mishra,REP000034,,,Customer disputes quantity discrepancy on invoice INV0007473
DISP000421,INV0007481,CUST000749,Adani Chemicals Enterprises,2025-02-26,338638.70,Delivery Delay,Resolved - Accepted,Vijay Joshi,REP000043,2025-03-20,Credit memo issued for 338638.70,Customer disputes delivery delay on invoice INV0007481
DISP000422,INV0007527,CUST000753,ICICI Chemicals Enterprises,2025-02-11,966622.86,Service Not Rendered,Resolved - Rejected,Amit Mishra,REP000022,2025-02-16,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0007527
DISP000423,INV0007544,CUST000755,TCS Chemicals Enterprises,2024-12-12,674063.03,Quantity Discrepancy,Resolved - Rejected,Kavita Gupta,REP000018,2024-12-31,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0007544
DISP000424,INV0007555,CUST000756,Bajaj Chemicals Enterprises,2025-04-16,2347415.85,Contract Terms,Open,Anita Gupta,REP000016,,,Customer disputes contract terms on invoice INV0007555
DISP000425,INV0007572,CUST000758,Hindustan Chemicals Enterprises,2025-01-07,94096.01,Delivery Delay,Under Investigation,Sanjay Mishra,REP000027,,,Customer disputes delivery delay on invoice INV0007572
DISP000426,INV0007641,CUST000765,HDFC Logistics Enterprises,2025-03-16,829536.52,Contract Terms,Under Investigation,Shalini Gupta,REP000019,,,Customer disputes contract terms on invoice INV0007641
DISP000427,INV0007744,CUST000775,TCS Logistics Enterprises,2025-02-19,189258.12,Wrong Item,Resolved - Accepted,Geeta Mishra,REP000040,2025-03-18,Credit memo issued for 189258.12,Customer disputes wrong item on invoice INV0007744
DISP000428,INV0007751,CUST000776,Bajaj Logistics Enterprises,2025-02-13,54913.93,Quality Issue,Resolved - Accepted,Rakesh Joshi,REP000048,2025-03-13,Credit memo issued for 54913.93,Customer disputes quality issue on invoice INV0007751
DISP000429,INV0007754,CUST000776,Bajaj Logistics Enterprises,2025-04-17,26568.61,Quality Issue,Under Investigation,Sunil Gupta,REP000004,,,Customer disputes quality issue on invoice INV0007754
DISP000430,INV0007763,CUST000777,HCL Logistics Enterprises,2024-11-26,30670.15,Wrong Item,Resolved - Rejected,Amit Joshi,REP000042,2024-12-07,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0007763
DISP000431,INV0007774,CUST000778,Hindustan Logistics Enterprises,2025-03-05,329154.56,Price Discrepancy,Resolved - Accepted,Priya Gupta,REP000011,2025-03-10,Credit memo issued for 329154.56,Customer disputes price discrepancy on invoice INV0007774
DISP000432,INV0007782,CUST000779,Indian Logistics Enterprises,2025-03-13,96835.39,Quality Issue,Resolved - Accepted,Geeta Gupta,REP000020,2025-04-16,Credit memo issued for 96835.39,Customer disputes quality issue on invoice INV0007782
DISP000433,INV0007783,CUST000779,Indian Logistics Enterprises,2025-02-26,62502.79,Contract Terms,Resolved - Accepted,Rahul Gupta,REP000006,2025-03-18,Credit memo issued for 62502.79,Customer disputes contract terms on invoice INV0007783
DISP000434,INV0007812,CUST000782,Reliance Infrastructure Enterprises,2025-03-24,195141.79,Price Discrepancy,Under Investigation,Meena Mishra,REP000037,,,Customer disputes price discrepancy on invoice INV0007812
DISP000435,INV0007913,CUST000792,L&T Infrastructure Enterprises,2024-12-06,111034.93,Quantity Discrepancy,Resolved - Accepted,Rahul Mishra,REP000026,2025-01-01,Credit memo issued for 111034.93,Customer disputes quantity discrepancy on invoice INV0007913
DISP000436,INV0007931,CUST000794,SBI Infrastructure Enterprises,2025-04-15,29327.94,Price Discrepancy,Under Investigation,Kavita Mishra,REP000038,,,Customer disputes price discrepancy on invoice INV0007931
DISP000437,INV0007942,CUST000795,TCS Infrastructure Enterprises,2025-01-11,118508.15,Contract Terms,Resolved - Rejected,Rahul Mishra,REP000026,2025-02-07,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0007942
DISP000438,INV0007962,CUST000797,HCL Infrastructure Enterprises,2025-01-26,1365411.36,Wrong Item,Resolved - Accepted,Sanjay Joshi,REP000047,2025-02-20,Credit memo issued for 1365411.36,Customer disputes wrong item on invoice INV0007962
DISP000439,INV0007964,CUST000797,HCL Infrastructure Enterprises,2025-02-04,258449.38,Duplicate Billing,Resolved - Rejected,Rajesh Gupta,REP000009,2025-03-03,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0007964
DISP000440,INV0007983,CUST000799,Indian Infrastructure Enterprises,2025-04-17,80149.77,Service Not Rendered,Open,Vijay Gupta,REP000003,,,Customer disputes service not rendered on invoice INV0007983
DISP000441,INV0007997,CUST000800,Tech Infrastructure Enterprises,2025-01-26,94102.83,Wrong Item,Resolved - Accepted,Amit Joshi,REP000042,2025-02-03,Credit memo issued for 94102.83,Customer disputes wrong item on invoice INV0007997
DISP000442,INV0008001,CUST000801,Tata Tech Solutions,2024-11-08,126317.94,Quantity Discrepancy,Resolved - Accepted,Sunita Mishra,REP000035,2024-12-11,Credit memo issued for 126317.94,Customer disputes quantity discrepancy on invoice INV0008001
DISP000443,INV0008025,CUST000803,Infosys Tech Solutions,2024-12-16,2337.59,Wrong Item,Resolved - Accepted,Rakesh Gupta,REP000008,2025-01-13,Credit memo issued for 2337.59,Customer disputes wrong item on invoice INV0008025
DISP000444,INV0008032,CUST000804,Bharti Tech Solutions,2024-11-10,620116.93,Contract Terms,Resolved - Accepted,Sanjay Joshi,REP000047,2024-11-21,Credit memo issued for 620116.93,Customer disputes contract terms on invoice INV0008032
DISP000445,INV0008044,CUST000805,HDFC Tech Solutions,2025-04-09,41484.89,Quality Issue,Under Investigation,Shalini Gupta,REP000019,,,Customer disputes quality issue on invoice INV0008044
DISP000446,INV0008054,CUST000806,Wipro Tech Solutions,2025-02-10,1950592.06,Wrong Item,Under Investigation,Sunil Joshi,REP000044,,,Customer disputes wrong item on invoice INV0008054
DISP000447,INV0008082,CUST000809,Adani Tech Solutions,2025-02-23,7791.89,Price Discrepancy,Resolved - Accepted,Raj Joshi,REP000041,2025-03-12,Credit memo issued for 7791.89,Customer disputes price discrepancy on invoice INV0008082
DISP000449,INV0008101,CUST000811,Godrej Tech Solutions,2025-01-08,128573.04,Duplicate Billing,Resolved - Accepted,Geeta Gupta,REP000020,2025-01-24,Credit memo issued for 128573.04,Customer disputes duplicate billing on invoice INV0008101
DISP000450,INV0008111,CUST000812,L&T Tech Solutions,2024-12-20,370831.03,Duplicate Billing,Resolved - Accepted,Sanjay Joshi,REP000047,2025-01-09,Credit memo issued for 370831.03,Customer disputes duplicate billing on invoice INV0008111
DISP000451,INV0008123,CUST000813,ICICI Tech Solutions,2025-01-07,334658.95,Quality Issue,Resolved - Accepted,Geeta Mishra,REP000040,2025-02-02,Credit memo issued for 334658.95,Customer disputes quality issue on invoice INV0008123
DISP000452,INV0008137,CUST000814,SBI Tech Solutions,2025-02-20,216623.55,Duplicate Billing,Resolved - Accepted,Vijay Joshi,REP000043,2025-03-15,Credit memo issued for 216623.55,Customer disputes duplicate billing on invoice INV0008137
DISP000453,INV0008157,CUST000816,Bajaj Tech Solutions,2025-03-20,65895.62,Quantity Discrepancy,Awaiting Internal Response,Neha Mishra,REP000032,,,Customer disputes quantity discrepancy on invoice INV0008157
DISP000454,INV0008172,CUST000818,Hindustan Tech Solutions,2025-03-23,399474.34,Contract Terms,Awaiting Internal Response,Rahul Gupta,REP000006,,,Customer disputes contract terms on invoice INV0008172
DISP000455,INV0008173,CUST000818,Hindustan Tech Solutions,2025-01-18,144498.80,Wrong Item,Under Investigation,Kavita Gupta,REP000018,,,Customer disputes wrong item on invoice INV0008173
DISP000456,INV0008184,CUST000819,Indian Tech Solutions,2025-03-06,61751.18,Quantity Discrepancy,Resolved - Accepted,Vijay Joshi,REP000043,2025-03-29,Credit memo issued for 61751.18,Customer disputes quantity discrepancy on invoice INV0008184
DISP000457,INV0008191,CUST000820,Tech Tech Solutions,2025-02-04,39707.12,Quantity Discrepancy,Under Investigation,Rahul Gupta,REP000006,,,Customer disputes quantity discrepancy on invoice INV0008191
DISP000458,INV0008206,CUST000821,Tata Info Solutions,2025-01-10,174796.57,Quantity Discrepancy,Resolved - Rejected,Ashok Mishra,REP000030,2025-02-05,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0008206
DISP000459,INV0008212,CUST000822,Reliance Info Solutions,2024-12-24,16722.66,Quantity Discrepancy,Resolved - Accepted,Rakesh Joshi,REP000048,2025-01-07,Credit memo issued for 16722.66,Customer disputes quantity discrepancy on invoice INV0008212
DISP000460,INV0008213,CUST000822,Reliance Info Solutions,2025-01-01,74247.66,Service Not Rendered,Resolved - Accepted,Geeta Gupta,REP000020,2025-01-12,Credit memo issued for 74247.66,Customer disputes service not rendered on invoice INV0008213
DISP000461,INV0008225,CUST000823,Infosys Info Solutions,2024-12-12,87200.19,Service Not Rendered,Resolved - Rejected,Vijay Gupta,REP000003,2024-12-21,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0008225
DISP000462,INV0008232,CUST000824,Bharti Info Solutions,2024-11-14,980461.40,Duplicate Billing,Resolved - Rejected,Rahul Gupta,REP000006,2024-11-25,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0008232
DISP000463,INV0008236,CUST000824,Bharti Info Solutions,2025-01-04,217502.77,Quantity Discrepancy,Resolved - Rejected,Vijay Mishra,REP000023,2025-02-01,Dispute evidence insufficient,Customer disputes quantity discrepancy on invoice INV0008236
DISP000464,INV0008241,CUST000825,HDFC Info Solutions,2025-02-14,442052.81,Duplicate Billing,Resolved - Accepted,Rajesh Gupta,REP000009,2025-03-11,Credit memo issued for 442052.81,Customer disputes duplicate billing on invoice INV0008241
DISP000465,INV0008283,CUST000829,Adani Info Solutions,2024-11-18,256939.38,Quality Issue,Resolved - Rejected,Shalini Gupta,REP000019,2024-12-19,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0008283
DISP000466,INV0008285,CUST000829,Adani Info Solutions,2024-11-16,141919.23,Duplicate Billing,Resolved - Rejected,Sunil Mishra,REP000024,2024-12-04,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0008285
DISP000467,INV0008295,CUST000830,JSW Info Solutions,2024-12-21,1246646.81,Price Discrepancy,Under Investigation,Pooja Mishra,REP000033,,,Customer disputes price discrepancy on invoice INV0008295
DISP000468,INV0008296,CUST000830,JSW Info Solutions,2025-04-17,974279.35,Quality Issue,Under Investigation,Rani Gupta,REP000014,,,Customer disputes quality issue on invoice INV0008296
DISP000469,INV0008312,CUST000832,L&T Info Solutions,2025-04-16,27218.62,Delivery Delay,Open,Rahul Joshi,REP000046,,,Customer disputes delivery delay on invoice INV0008312
DISP000470,INV0008314,CUST000832,L&T Info Solutions,2024-11-05,48325.90,Duplicate Billing,Under Investigation,Rajesh Joshi,REP000049,,,Customer disputes duplicate billing on invoice INV0008314
DISP000471,INV0008325,CUST000833,ICICI Info Solutions,2024-11-18,62825.29,Duplicate Billing,Resolved - Accepted,Raj Mishra,REP000021,2024-12-07,Credit memo issued for 62825.29,Customer disputes duplicate billing on invoice INV0008325
DISP000472,INV0008327,CUST000833,ICICI Info Solutions,2025-02-12,229923.48,Delivery Delay,Resolved - Accepted,Pooja Mishra,REP000033,2025-03-04,Credit memo issued for 229923.48,Customer disputes delivery delay on invoice INV0008327
DISP000473,INV0008383,CUST000839,Indian Info Solutions,2025-03-22,712085.49,Wrong Item,Under Investigation,Rajesh Gupta,REP000009,,,Customer disputes wrong item on invoice INV0008383
DISP000474,INV0008392,CUST000840,Tech Info Solutions,2025-03-15,76798.62,Delivery Delay,Resolved - Accepted,Rakesh Mishra,REP000028,2025-04-08,Credit memo issued for 76798.62,Customer disputes delivery delay on invoice INV0008392
DISP000475,INV0008396,CUST000840,Tech Info Solutions,2025-01-26,27058.08,Quality Issue,Resolved - Rejected,Neha Mishra,REP000032,2025-02-18,Dispute evidence insufficient,Customer disputes quality issue on invoice INV0008396
DISP000476,INV0008446,CUST000845,HDFC Auto Solutions,2025-01-20,15772.88,Contract Terms,Under Investigation,Rahul Gupta,REP000006,,,Customer disputes contract terms on invoice INV0008446
DISP000477,INV0008451,CUST000846,Wipro Auto Solutions,2025-03-04,20048.17,Service Not Rendered,Under Investigation,Rajesh Mishra,REP000029,,,Customer disputes service not rendered on invoice INV0008451
DISP000478,INV0008453,CUST000846,Wipro Auto Solutions,2024-12-11,51468.23,Quantity Discrepancy,Under Investigation,Rakesh Gupta,REP000008,,,Customer disputes quantity discrepancy on invoice INV0008453
DISP000479,INV0008463,CUST000847,Mahindra Auto Solutions,2024-12-14,15899.69,Duplicate Billing,Resolved - Accepted,Sunita Mishra,REP000035,2025-01-08,Credit memo issued for 15899.69,Customer disputes duplicate billing on invoice INV0008463
DISP000480,INV0008468,CUST000847,Mahindra Auto Solutions,2024-12-07,27316.01,Service Not Rendered,Resolved - Accepted,Amit Joshi,REP000042,2024-12-16,Credit memo issued for 27316.01,Customer disputes service not rendered on invoice INV0008468
DISP000481,INV0008474,CUST000848,Birla Auto Solutions,2025-03-14,320431.36,Quantity Discrepancy,Resolved - Accepted,Vijay Gupta,REP000003,2025-04-14,Credit memo issued for 320431.36,Customer disputes quantity discrepancy on invoice INV0008474
DISP000482,INV0008482,CUST000849,Adani Auto Solutions,2025-03-07,44265.54,Service Not Rendered,Resolved - Rejected,Priya Mishra,REP000031,2025-03-12,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0008482
DISP000483,INV0008483,CUST000849,Adani Auto Solutions,2024-11-12,46590.46,Service Not Rendered,Resolved - Accepted,Rahul Mishra,REP000026,2024-12-13,Credit memo issued for 46590.46,Customer disputes service not rendered on invoice INV0008483
DISP000484,INV0008503,CUST000851,Godrej Auto Solutions,2025-03-11,748725.43,Quality Issue,Resolved - Accepted,Amit Joshi,REP000042,2025-03-22,Credit memo issued for 748725.43,Customer disputes quality issue on invoice INV0008503
DISP000485,INV0008505,CUST000851,Godrej Auto Solutions,2025-02-20,815059.01,Price Discrepancy,Resolved - Rejected,Neha Mishra,REP000032,2025-03-03,Dispute evidence insufficient,Customer disputes price discrepancy on invoice INV0008505
DISP000486,INV0008514,CUST000852,L&T Auto Solutions,2025-01-31,624048.15,Quality Issue,Resolved - Accepted,Anita Gupta,REP000016,2025-03-03,Credit memo issued for 624048.15,Customer disputes quality issue on invoice INV0008514
DISP000487,INV0008552,CUST000856,Bajaj Auto Solutions,2025-03-17,687817.73,Duplicate Billing,Resolved - Accepted,Shalini Mishra,REP000039,2025-04-10,Credit memo issued for 687817.73,Customer disputes duplicate billing on invoice INV0008552
DISP000489,INV0008601,CUST000861,Tata Fin Solutions,2025-02-16,61460.79,Contract Terms,Under Investigation,Ashok Joshi,REP000050,,,Customer disputes contract terms on invoice INV0008601
DISP000490,INV0008631,CUST000864,Bharti Fin Solutions,2025-02-06,169979.52,Contract Terms,Resolved - Accepted,Priya Mishra,REP000031,2025-02-20,Credit memo issued for 169979.52,Customer disputes contract terms on invoice INV0008631
DISP000491,INV0008642,CUST000865,HDFC Fin Solutions,2025-01-15,43793.93,Price Discrepancy,Resolved - Accepted,Rahul Mishra,REP000026,2025-01-25,Credit memo issued for 43793.93,Customer disputes price discrepancy on invoice INV0008642
DISP000492,INV0008652,CUST000866,Wipro Fin Solutions,2025-01-16,61145.22,Quality Issue,Resolved - Accepted,Sanjay Joshi,REP000047,2025-02-13,Credit memo issued for 61145.22,Customer disputes quality issue on invoice INV0008652
DISP000493,INV0008653,CUST000866,Wipro Fin Solutions,2025-01-01,237929.95,Quality Issue,Under Investigation,Anita Gupta,REP000016,,,Customer disputes quality issue on invoice INV0008653
DISP000494,INV0008678,CUST000868,Birla Fin Solutions,2024-12-12,1474512.43,Contract Terms,Under Investigation,Geeta Mishra,REP000040,,,Customer disputes contract terms on invoice INV0008678
DISP000495,INV0008684,CUST000869,Adani Fin Solutions,2025-03-07,5868.34,Duplicate Billing,Under Investigation,Geeta Gupta,REP000020,,,Customer disputes duplicate billing on invoice INV0008684
DISP000496,INV0008703,CUST000871,Godrej Fin Solutions,2025-03-27,1254508.48,Duplicate Billing,Under Investigation,Anil Mishra,REP000025,,,Customer disputes duplicate billing on invoice INV0008703
DISP000497,INV0008771,CUST000878,Hindustan Fin Solutions,2025-01-23,47406.63,Delivery Delay,Resolved - Accepted,Vijay Mishra,REP000023,2025-02-13,Credit memo issued for 47406.63,Customer disputes delivery delay on invoice INV0008771
DISP000498,INV0008775,CUST000878,Hindustan Fin Solutions,2024-12-04,72921.62,Contract Terms,Resolved - Accepted,Ashok Joshi,REP000050,2024-12-09,Credit memo issued for 72921.62,Customer disputes contract terms on invoice INV0008775
DISP000499,INV0008787,CUST000879,Indian Fin Solutions,2024-12-20,16374.59,Wrong Item,Resolved - Accepted,Raj Joshi,REP000041,2025-01-22,Credit memo issued for 16374.59,Customer disputes wrong item on invoice INV0008787
DISP000500,INV0008795,CUST000880,Tech Fin Solutions,2024-11-05,82013.40,Quantity Discrepancy,Resolved - Accepted,Rakesh Joshi,REP000048,2024-11-29,Credit memo issued for 82013.40,Customer disputes quantity discrepancy on invoice INV0008795
DISP000501,INV0008801,CUST000881,Tata Power Solutions,2025-02-22,365588.69,Contract Terms,Resolved - Accepted,Ashok Gupta,REP000010,2025-03-10,Credit memo issued for 365588.69,Customer disputes contract terms on invoice INV0008801
DISP000502,INV0008816,CUST000882,Reliance Power Solutions,2024-11-20,405360.25,Price Discrepancy,Under Investigation,Anil Gupta,REP000005,,,Customer disputes price discrepancy on invoice INV0008816
DISP000503,INV0008837,CUST000884,Bharti Power Solutions,2024-12-12,64996.28,Delivery Delay,Resolved - Rejected,Shalini Gupta,REP000019,2024-12-19,Dispute evidence insufficient,Customer disputes delivery delay on invoice INV0008837
DISP000504,INV0008845,CUST000885,HDFC Power Solutions,2024-11-06,300108.39,Wrong Item,Under Investigation,Anita Mishra,REP000036,,,Customer disputes wrong item on invoice INV0008845
DISP000505,INV0008853,CUST000886,Wipro Power Solutions,2024-12-07,360333.05,Contract Terms,Resolved - Accepted,Rani Mishra,REP000034,2024-12-15,Credit memo issued for 360333.05,Customer disputes contract terms on invoice INV0008853
DISP000506,INV0008911,CUST000892,L&T Power Solutions,2025-04-17,32927.00,Quantity Discrepancy,Under Investigation,Priya Mishra,REP000031,,,Customer disputes quantity discrepancy on invoice INV0008911
DISP000507,INV0008913,CUST000892,L&T Power Solutions,2024-12-08,263824.03,Contract Terms,Resolved - Accepted,Sunil Mishra,REP000024,2024-12-31,Credit memo issued for 263824.03,Customer disputes contract terms on invoice INV0008913
DISP000508,INV0008925,CUST000893,ICICI Power Solutions,2024-12-03,39839.96,Duplicate Billing,Resolved - Rejected,Sanjay Mishra,REP000027,2024-12-25,Dispute evidence insufficient,Customer disputes duplicate billing on invoice INV0008925
DISP000509,INV0008933,CUST000894,SBI Power Solutions,2025-04-02,57560.09,Quality Issue,Under Investigation,Raj Joshi,REP000041,,,Customer disputes quality issue on invoice INV0008933
DISP000510,INV0008934,CUST000894,SBI Power Solutions,2025-02-28,7595.25,Wrong Item,Resolved - Accepted,Anil Joshi,REP000045,2025-03-23,Credit memo issued for 7595.25,Customer disputes wrong item on invoice INV0008934
DISP000511,INV0008963,CUST000897,HCL Power Solutions,2025-01-29,192486.88,Quality Issue,Resolved - Accepted,Rani Gupta,REP000014,2025-03-02,Credit memo issued for 192486.88,Customer disputes quality issue on invoice INV0008963
DISP000512,INV0008966,CUST000897,HCL Power Solutions,2024-12-05,662666.95,Service Not Rendered,Resolved - Rejected,Geeta Gupta,REP000020,2024-12-30,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0008966
DISP000513,INV0008971,CUST000898,Hindustan Power Solutions,2024-11-12,4037851.69,Wrong Item,Resolved - Rejected,Vijay Mishra,REP000023,2024-11-20,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0008971
DISP000514,INV0009012,CUST000902,Reliance Steel Solutions,2025-04-16,308036.29,Duplicate Billing,Under Investigation,Amit Mishra,REP000022,,,Customer disputes duplicate billing on invoice INV0009012
DISP000515,INV0009014,CUST000902,Reliance Steel Solutions,2025-02-27,1723034.98,Delivery Delay,Resolved - Accepted,Raj Mishra,REP000021,2025-04-01,Credit memo issued for 1723034.98,Customer disputes delivery delay on invoice INV0009014
DISP000516,INV0009024,CUST000903,Infosys Steel Solutions,2025-02-07,261286.74,Delivery Delay,Resolved - Accepted,Raj Joshi,REP000041,2025-02-28,Credit memo issued for 261286.74,Customer disputes delivery delay on invoice INV0009024
DISP000517,INV0009032,CUST000904,Bharti Steel Solutions,2025-03-18,293925.69,Contract Terms,Resolved - Rejected,Raj Joshi,REP000041,2025-04-15,Dispute evidence insufficient,Customer disputes contract terms on invoice INV0009032
DISP000518,INV0009042,CUST000905,HDFC Steel Solutions,2024-11-02,17872.87,Quality Issue,Resolved - Accepted,Rahul Gupta,REP000006,2024-11-14,Credit memo issued for 17872.87,Customer disputes quality issue on invoice INV0009042
DISP000519,INV0009052,CUST000906,Wipro Steel Solutions,2025-01-19,427411.14,Wrong Item,Resolved - Rejected,Rakesh Joshi,REP000048,2025-02-07,Dispute evidence insufficient,Customer disputes wrong item on invoice INV0009052
DISP000520,INV0009054,CUST000906,Wipro Steel Solutions,2024-11-28,640939.77,Service Not Rendered,Resolved - Rejected,Meena Mishra,REP000037,2024-12-21,Dispute evidence insufficient,Customer disputes service not rendered on invoice INV0009054
DISP000521,INV0009062,CUST000907,Mahindra Steel Solutions,2024-11-24,28404.22,Contract Terms,Resolved - Accepted,Anil Gupta,REP000005,2024-12-17,Credit memo issued for 28404.22,Customer disputes contract terms on invoice INV0009062
DISP000522,INV0009063,CUST000907,Mahindra Steel Solutions,2025-03-13,14335.71,Wrong Item,Resolved - Accepted,Kavita Gupta,REP000018,2025-03-30,Credit memo issued for 14335.71,Customer disputes wrong item on invoice INV0009063
DISP000523,INV0009071,CUST000908,Birla Steel Solutions,2024-12-26,7548.60,Delivery Delay,Resolved - Accepted,Neha Mishra,REP000032,2025-01-14,Credit memo issued for 7548.60,Customer disputes delivery delay on invoice INV0009071
DISP000524,INV0009084,CUST000909,Adani Steel Solutions,2024-12-09,85870.05,Duplicate Billing,Under Investigation,Vijay Joshi,REP000043,,,Customer disputes duplicate billing on invoice INV0009084
DISP000525,INV0009114,CUST000912,L&T Steel Solutions,2024-12-25,3471352.33,Service Not Rendered,Resolved - Accepted,Sanjay Mishra,REP000027,2025-01-07,Credit memo issued for 3471352.33,Customer disputes service not rendered on invoice INV0009114
DISP000526,INV0009118,CUST000912,L&T Steel Solutions,2024-11-08,2497381.37,Service Not Rendered,Resolved - Accepted,Rani Gupta,REP000014,2024-11-14,Credit memo issued for 2497381.37,Customer disputes service not rendered on invoice INV0009118
DISP000527,INV0009125,CUST000913,ICICI Steel Solutions,2025-03-17,69210.00,Delivery Delay,Resolved - Accepted,Anil Gupta,REP000005,2025-04-13,Credit memo issued for 69210.00,Customer disputes delivery delay on invoice INV0009125
DISP000528,INV0009143,CUST000915,TCS Steel Solutions,2025-02-26,54375.77,Price Discrepancy,Resolved - Accepted,Rahul Gupta,REP000006,2025-03-23,Credit memo issued for 54375.77,Customer disputes price discrepancy on invoice INV0009143
DISP000529,INV0009144,CUST000915,TCS Steel Solutions,2025-03-01,30112.97,Contract Terms,Resolved - Accepted,Pooja Gupta,REP000013,2025-03-24,Credit memo issued for 30112.97,Customer disputes contract terms on invoice INV0009144
